code,name,market,per,collected_at,bsns_year,operating_margin,revenue_growth,debt_ratio
317830,에스피시스템스,KRX,,2026-03-27,2024,-0.0393884006980425,0.1746686110589289,148.38814011641864
303530,이노뎁,KRX,,2026-03-27,2024,-0.0222864109562744,0.032641932087608,170.11113205213974
205470,휴마시스,KRX,,2026-03-27,2024,-0.415474379422382,0.8379082213008437,133.24419232183425
363250,진시스템,KRX,,2026-03-27,2024,-8.375770955349234,0.3464024017166274,136.65634498012415
009240,한샘,KRX,4.68,2026-03-27,2024,0.0163642145033107,-0.0297701324007224,304.35173517878945
042600,새로닉스,KRX,,2026-03-27,2024,0.0359649523409019,0.003965515833331,202.59775511456968
050540,엠피씨플러스,KRX,,2026-03-27,2024,0.0009012174926675,-0.0715815731800655,311.0654432408284
032750,삼진,KRX,3.35,2026-03-27,2024,0.0455385297012775,0.0176243270258437,118.33409711309524
051780,큐로홀딩스,KRX,,2026-03-27,2024,-0.0435863003824494,-0.2340898402051358,405.57618817171385
216080,제테마,KRX,,2026-03-27,2024,0.0599958369019506,0.1669748171170101,311.8065100591201
005670,푸드웰,KRX,7.74,2026-03-27,2024,0.0510141906343903,0.1947760949333413,97.42896718620123
417010,나노팀,KRX,,2026-03-27,2024,-0.116150562128394,-0.3135992518941689,197.71027060999563
002840,미원상사,KRX,12.59,2026-03-27,2024,0.1375545049519689,0.0342467178239394,119.53546189564427
053280,예스24,KRX,63.28,2026-03-27,2024,0.0242535190870887,0.0213457509784743,240.24271722286517
089030,테크윙,KRX,,2026-03-27,2024,0.1262003896318875,0.3884824531268281,268.8323909125735
326030,에스케이바이오팜,KRX,32.63,2026-03-27,2024,0.1759319090983504,0.5429960918778979,80.63401232102832
025530,에스제이엠홀딩스,KRX,5.21,2026-03-27,2024,0.0665329037336497,0.0165358857766786,122.29505297822988
112240,에스에프씨,KRX,,2026-03-27,2024,-0.4403631616699532,-0.2530172582107934,109.73620035396452
093370,후성,KRX,,2026-03-27,2024,-0.0218723475389602,-0.1632228640043626,248.3195673525236
011930,신성이엔지,KRX,,2026-03-27,2024,0.0085724371178267,0.0100285324139995,254.80027037295773
445680,큐리옥스바이오시스템즈,KRX,,2026-03-27,2024,-2.916056597755881,-0.3241460345819717,145.0744798795971
317860,노드메이슨,KRX,,2026-03-27,2024,-0.0088509415406682,0.1023334758878915,442.4264290238689
317770,엑스페릭스,KRX,,2026-03-27,2024,-0.2202330247197492,0.2383432316715924,165.64735722399078
137400,피엔티,KRX,8.14,2026-03-27,2024,0.1576965872327773,0.8977901590200373,259.42580549536325
035600,KG이니시스,KRX,6.65,2026-03-27,2024,0.0450351903249022,0.0070978063567345,247.68147935861603
000500,가온전선,KRX,33.43,2026-03-27,2024,0.0260620010953829,0.1524730670067059,229.8595623059892
046440,KG모빌리언스,KRX,18.91,2026-03-27,2024,0.0279156245748268,-0.0481761920113829,55.184806685193486
290550,디케이티,KRX,13.67,2026-03-27,2024,0.0572349364965275,0.4394142607518004,157.22077262414732
950200,소마젠,KRX,,2026-03-27,2024,-0.1197774967383442,0.2947906905482398,83.0386871004509
003280,흥아해운,KRX,17.88,2026-03-27,2024,0.1464939247135634,0.1407027652188762,189.5235182839441
406820,뷰티스킨,KRX,,2026-03-27,2024,-0.014994741234036,-0.0003977752589327,237.48142567536115
109670,씨싸이트,KRX,155.29,2026-03-27,2024,0.0072143078929304,0.1416134916262231,177.23086192535987
018290,브이티,KRX,5.7,2026-03-27,2024,0.2568901541663435,0.4608960701653449,149.39851407366797
065440,이루온,KRX,11.75,2026-03-27,2024,0.04519416729698,0.2228169793448066,147.77665462790932
013030,하이록코리아,KRX,9.51,2026-03-27,2024,0.2631363037724546,0.0088603356615496,108.42203094974847
208140,정다운,KRX,6.81,2026-03-27,2024,0.0807675199795887,-0.0190575562066895,163.70744871971218
126600,BGF에코머티리얼즈,KRX,14.92,2026-03-27,2024,0.0384572223214201,0.2753475101269112,44.80721567428914
288980,모아데이타,KRX,,2026-03-27,2024,-0.0386889358214871,0.4006390015355373,236.3856749624456
263600,덕우전자,KRX,,2026-03-27,2024,-0.0061623888436056,0.039905422412192,198.8196825446828
121800,비덴트,KRX,3.81,2026-03-27,2024,-1.146892633604704,-0.038147673400948,116.07719057839174
417840,저스템,KRX,,2026-03-27,2024,-0.1190945611696586,0.0770019549440286,164.9662528208912
356860,티엘비,KRX,197.04,2026-03-27,2024,0.0186552414541819,0.0507547092488476,168.0703528562423
032850,비트컴퓨터,KRX,11.29,2026-03-27,2024,0.1799004689127368,0.1080809448614632,113.0654444205711
086280,현대글로비스,KRX,15.87,2026-03-27,2024,0.0617046624455136,0.1060684586832778,191.26403379093065
050890,쏠리드,KRX,18.51,2026-03-27,2024,0.1061408068657743,0.0301940069827541,153.88626034755202
031980,피에스케이홀딩스,KRX,22.43,2026-03-27,2024,0.4105784559459222,1.275291807432958,119.02849550500524
408920,메쎄이상,KRX,10.19,2026-03-27,2024,0.2549335003925412,0.3200467714771564,121.27673118051705
069960,현대백화점,KRX,,2026-03-27,2024,0.067829188059658,-0.004715069067933,179.93140373456492
004970,신라교역,KRX,3.81,2026-03-27,2024,0.0331346888712234,0.1426458817078643,126.59010023358934
348340,뉴로메카,KRX,,2026-03-27,2024,-0.7524912485943365,0.8387148333453475,876.1446504326706
066410,버킷스튜디오,KRX,,2026-03-27,2024,-0.473180359408568,0.0160958533189831,147.20256561948784
090460,비에이치,KRX,10.17,2026-03-27,2024,0.0496188735050759,0.1020416358871423,178.1443374204344
001570,금양,KRX,,2026-03-27,2024,-0.3642893170356826,0.0111761229480661,254.16410821552265
016710,대성홀딩스,KRX,4.33,2026-03-27,2024,0.0192168294266391,-0.0036669054472292,112.13005244165268
267250,HD현대,KRX,35.75,2026-03-27,2024,0.0440217695934231,0.1049109184188675,279.95597596349575
098120,마이크로컨텍솔,KRX,21.21,2026-03-27,2024,0.146474438692102,0.0747780382053921,118.22806218510816
009970,영원무역홀딩스,KRX,7.73,2026-03-27,2024,0.1200745163792533,-0.0113512427846378,131.8743040572315
322780,코퍼스코리아,KRX,,2026-03-27,2024,-0.701902945144039,-0.0505755665079665,269.387412783236
322000,HD현대에너지솔루션,KRX,12320.0,2026-03-27,2024,0.0082930017845709,-0.2265960477485644,22.746631321987305
080580,오킨스전자,KRX,,2026-03-27,2024,0.0285615673569665,0.1729039507584055,315.73661664287613
170030,현대공업,KRX,6.58,2026-03-27,2024,0.033282478579132,0.0629113428742604,146.16809261314432
453340,현대그린푸드,KRX,7.34,2026-03-27,2024,0.0425808307651433,0.242705063453121,142.58365247721056
001430,세아베스틸지주,KRX,123.23,2026-03-27,2024,0.0143925346291112,-0.1095677680281334,88.37422089377849
058820,CMG제약,KRX,98.84,2026-03-27,2024,0.0102959765257329,0.055300203230425,160.08938722564668
009900,명신산업,KRX,3.98,2026-03-27,2024,0.0941149074195629,-0.0949372641238636,73.52764022611895
072710,농심홀딩스,KRX,5.96,2026-03-27,2024,0.1085329829301898,0.0373960939333754,32.358168960524
090080,평화산업,KRX,13.0,2026-03-27,2024,0.0238985247029125,0.0431504018321103,504.7928591521109
092130,이크레더블,KRX,13.68,2026-03-27,2024,0.3318338174980916,0.0970107257240667,121.28410384207788
192390,윈하이텍,KRX,2.83,2026-03-27,2024,0.0983550957738102,-0.2706785182665215,183.53121823666905
017650,대림제지,KRX,5.59,2026-03-27,2024,0.0591522439854378,0.0114404303510436,115.78127290913622
111770,영원무역,KRX,8.31,2026-03-27,2024,0.0897086925562939,-0.0240096253807688,138.35222960438566
140070,서플러스글로벌,KRX,14.45,2026-03-27,2024,0.0562617537623554,0.5154608329028804,234.4073503111284
099190,아이센스,KRX,,2026-03-27,2024,0.0091285889069707,0.0981352514711598,172.27409594015757
383310,에코프로에이치엔,KRX,22.42,2026-03-27,2024,0.10330939542035,0.0242608992603063,57.50704613366832
012700,리드코프,KRX,9.44,2026-03-27,2024,5.615902253636985,-0.1470034024810049,214.2708401012093
018250,애경산업,KRX,9.06,2026-03-27,2024,0.0689538195175921,0.0152640537819926,124.64746103181542
451220,아이엠티,KRX,,2026-03-27,2024,-0.1593101279113162,1.0967314403791693,190.8770134493929
014440,영보화학,KRX,4.04,2026-03-27,2024,0.1650339792196985,0.3022580344340458,110.78602708671708
033540,파라텍,KRX,26.64,2026-03-27,2024,0.0133636717366632,0.2728996481821198,109.2514140958951
136410,아셈스,KRX,13.49,2026-03-27,2024,0.1613330317002399,0.1977660731341439,159.94328773067124
348350,위드텍,KRX,13.82,2026-03-27,2024,0.0221469720377327,-0.1199621077108711,116.41006484144368
282720,금양그린파워,KRX,,2026-03-27,2024,-0.0704380279014426,0.0180522507063908,171.92841266962856
009620,삼보산업,KRX,,2026-03-27,2024,0.0018432757048122,-0.2016939029924774,930.2840994107844
088910,동우팜투테이블,KRX,,2026-03-27,2024,-0.0142181208769851,-0.1318691568550002,126.8939318510786
007530,와이엠,KRX,8.33,2026-03-27,2024,0.0354674202359939,0.0355458345819201,278.8736029304448
460930,현대힘스,KRX,39.62,2026-03-27,2024,0.0965598850522179,0.1795873732065368,139.8198139200426
005800,신영와코루,KRX,35.85,2026-03-27,2024,0.0140117005003736,-0.0300680306886921,109.6421884142092
285490,노바텍,KRX,12.15,2026-03-27,2024,0.1916255934277809,-0.2879065930971848,107.29049860323885
073560,우리손에프앤지,KRX,7.66,2026-03-27,2024,0.0940582408719118,0.047941625484234,172.8420030205075
189690,포시에스,KRX,10.76,2026-03-27,2024,0.14433842864123,-0.0585202670028489,105.76914264753346
036640,HRS,KRX,5.37,2026-03-27,2024,0.1862089032326842,0.0264181341135521,10.738746673607547
101330,모베이스,KRX,3.8,2026-03-27,2024,0.040968981927612,0.0307835671033693,241.89215705648832
389260,대명에너지,KRX,43.76,2026-03-27,2024,0.143224325023577,0.0993033410123935,287.33650885027157
051500,CJ프레시웨이,KRX,14.15,2026-03-27,2024,0.0291571197423337,0.0489670990065985,276.60865607472425
357430,마스턴프리미어리츠,KRX,,2026-03-27,2024,1.1436155693275525,0.0241256363145732,147.68003934485017
002900,TYM,KRX,16.11,2026-03-27,2024,0.0203861214428388,-0.0570069415006016,205.62878927598848
065560,녹원씨엔아이,KRX,,2026-03-27,2024,-0.1317553269527074,-0.2549748675656356,144.2335018833594
090370,메타랩스,KRX,185.38,2026-03-27,2024,-0.0834865193687477,0.7759923049252051,167.69871456386576
048260,오스템임플란트,KRX,,2026-03-27,2024,0.1229744685776206,0.0887737750117143,330.7623648735221
080220,제주반도체,KRX,69.1,2026-03-27,2024,0.0590167138470382,0.112749658174381,122.35954439832526
052420,오성첨단소재,KRX,9.43,2026-03-27,2024,0.1518002363541437,0.3951356047466182,122.32196978420713
317850,대모,KRX,537.5,2026-03-27,2024,0.0028268772270943,-0.0696138230812982,132.38585985408344
053270,구영테크,KRX,3.3,2026-03-27,2024,0.0764614208830795,0.055737888582063,294.64974127752475
014790,HL D&I,KRX,12.89,2026-03-27,2024,0.0366678303432778,0.0043569029732483,258.74366981205856
300120,라온피플,KRX,,2026-03-27,2024,-0.0737846744327884,18.585473568572436,345.61024791046833
001620,케이비아이동국실업,KRX,2.88,2026-03-27,2024,-0.0094653369233778,0.0292279835702942,338.51985281528135
278470,에이피알,KRX,113.74,2026-03-27,2024,0.1697750103449433,0.379803247522108,74.68361974338526
114810,한솔아이원스,KRX,12.44,2026-03-27,2024,0.1467864648710945,0.2679270434161966,127.29720777471572
015890,태경산업,KRX,4.99,2026-03-27,2024,0.0824097252766902,0.0299761264966193,143.2544930456173
089790,제이티,KRX,11.99,2026-03-27,2024,0.0128828714299813,0.0497334121111391,140.87565029692786
001780,알루코,KRX,11.28,2026-03-27,2024,0.0610858930736027,0.0537186312896301,243.54330465061892
234300,에스트래픽,KRX,15.5,2026-03-27,2024,0.0598388762808689,0.2845114995826415,192.35414403268933
089970,브이엠,KRX,,2026-03-27,2024,-0.1223668399718733,1.7020886580075432,33.30872113420122
376930,노을,KRX,,2026-03-27,2024,-14.233658189146876,-0.4142073806747814,187.46763141351417
290270,휴네시온,KRX,8.19,2026-03-27,2024,0.0854830758435126,0.0208181465830974,116.23266420209352
067390,아스트,KRX,,2026-03-27,2024,-0.0373248721253431,0.0171891856437294,189.7976345855403
048830,엔피케이,KRX,,2026-03-27,2024,-0.0097613505161968,0.0250466772136017,150.769997218613
000660,SK하이닉스,KRX,32.09,2026-03-27,2024,0.3545289257347004,1.020189454716376,62.15121079006431
041510,에스엠,KRX,114.47,2026-03-27,2024,0.0882029100834542,0.0298163869651575,171.16664011188607
004150,한솔홀딩스,KRX,69.8,2026-03-27,2024,0.0094480983600905,0.7864522911713913,138.58300185049285
034730,SK,KRX,,2026-03-27,2024,0.0188890986260783,-0.0318950144655447,167.75981019021432
096760,JW홀딩스,KRX,4.99,2026-03-27,2024,0.1650571187039734,-0.0434897863618824,239.8582111514586
036000,예림당,KRX,,2026-03-27,2024,-0.2880752630845169,-0.1723553182504234,110.61776427461815
094280,효성 ITX,KRX,12.68,2026-03-27,2024,0.0370286786477099,0.0051202786275689,135.58742966019977
039840,디오,KRX,,2026-03-27,2024,-0.340454860242548,-0.2321172425805158,168.20518498656182
262260,에이프로,KRX,11.41,2026-03-27,2024,0.0167931835701581,-0.1517079179087589,567.5298282619053
142760,모아라이프플러스,KRX,,2026-03-27,2024,-0.3544049308656781,-0.1433588746797688,153.67578977718057
060260,뉴보텍,KRX,8.51,2026-03-27,2024,0.0608530690026363,-0.1123846913460675,244.4261456103786
007860,서연,KRX,1.56,2026-03-27,2024,0.0537786240670279,0.1188977803734281,124.16839543851944
184230,SGA솔루션즈,KRX,,2026-03-27,2024,-0.0956790040221662,-0.0693839127297627,106.4746626111365
000480,시알홀딩스,KRX,,2026-03-27,2024,0.0215067664211349,-0.0074340763319019,196.9239289837037
002810,삼영무역,KRX,6.05,2026-03-27,2024,0.0382348540114018,0.007090646755339,118.21387982558797
106080,케이이엠텍,KRX,,2026-03-27,2024,-0.2468074489063709,2.52744221747649,161.5642549989433
290650,엘앤씨바이오,KRX,11.8,2026-03-27,2024,0.0352608414909714,0.0935351792399478,61.37083613813251
065150,대산F&B,KRX,,2026-03-27,2024,-0.007976490295011,-0.1239101280426928,360.91925439429616
035760,CJ ENM,KRX,,2026-03-27,2024,0.0199715261478951,0.1975568147523511,153.30227835585612
138580,비즈니스온커뮤니케이션,KRX,,2026-03-27,2024,0.2335787812503931,-0.0297069483056488,136.90054722851227
366030,공구우먼,KRX,14.99,2026-03-27,2024,0.1624960499256268,-0.0594058749738114,108.48941636980324
053160,프리엠스,KRX,,2026-03-27,2024,-0.1325705013814231,-0.2287524513329677,109.82971874524095
011400,아진카인텍,KRX,,2026-03-27,2024,0.024864030102514,0.2202550682448582,750.3121727845132
065350,신성델타테크,KRX,,2026-03-27,2024,0.0298731112080111,0.0911814488393814,243.958953735431
124560,태웅로직스,KRX,3.5,2026-03-27,2024,0.0391084207003828,0.3550448917578864,210.3689587565071
301300,바이브컴퍼니,KRX,,2026-03-27,2024,-0.2274821063775884,-0.1212856590071766,147.86959505351828
093320,케이아이엔엑스,KRX,27.84,2026-03-27,2024,0.1708554182899317,0.1321774747609021,146.4523113882362
082850,우리바이오,KRX,19.14,2026-03-27,2024,0.0122894949285013,-0.0211602641000714,226.52589887805797
065060,지엔코,KRX,,2026-03-27,2024,-0.0324216687491547,-0.1754265588425141,188.68901243818536
009320,아진전자부품,KRX,54.21,2026-03-27,2024,0.0413916468225352,0.2649158486077383,354.66262813084006
119650,KC코트렐,KRX,,2026-03-27,2024,-0.2040962568890451,-0.2099768615222872,344.82446952889774
079650,서산,KRX,,2026-03-27,2024,-0.0699078574489038,-0.1349965811443137,108.04348891196187
004450,삼화왕관,KRX,6.28,2026-03-27,2024,0.0635854008992692,0.0585099658247154,82.80863035626497
475580,에이럭스,KRX,59.32,2026-03-27,2024,0.0545774731422158,0.0035847481594659,110.4564643350262
077360,덕산하이메탈,KRX,24.7,2026-03-27,2024,0.0790136027462359,0.6330015325801813,179.94600186501282
213420,덕산네오룩스,KRX,28.45,2026-03-27,2024,0.2472131851147306,0.2965757166405224,113.35981659169092
481070,에이유브랜즈,KRX,22.18,2026-03-27,2024,0.2786651292840307,0.0648036065171995,137.32662212071264
038530,케이바이오,KRX,,2026-03-27,2024,0.0103663177655627,1.8001692614344422,109.40084757532946
105550,엣지파운드리,KRX,,2026-03-27,2024,-0.1359765670974515,0.0069491339075355,171.1658886941927
111110,호전실업,KRX,2.93,2026-03-27,2024,0.0636248517045152,0.0507844916213774,223.1400926739801
138070,신진에스엠,KRX,37.8,2026-03-27,2024,0.0238659912557765,-0.0850624485155556,134.4586795733803
290090,트윔,KRX,24.64,2026-03-27,2024,0.0205457007930413,-0.1510746116747898,109.28763059389392
012330,현대모비스,KRX,9.09,2026-03-27,2024,0.0536970188599174,-0.0340458654173994,144.40472262683443
016740,두올,KRX,8.75,2026-03-27,2024,0.0555023017094803,0.0594565072739235,113.88419375154584
050110,캠시스,KRX,,2026-03-27,2024,-0.0310098694016331,-0.2445124709867286,318.35829544514814
434480,모니터랩,KRX,19.32,2026-03-27,2024,-0.0431818396722291,0.0509321748707976,119.02136150806749
215200,메가스터디교육,KRX,11.37,2026-03-27,2024,0.1312014768301981,0.0075106074247874,188.1863132824609
000520,삼일제약,KRX,,2026-03-27,2024,0.0005145240955191,0.1189420790400428,124.31437437234966
093240,형지엘리트,KRX,,2026-03-27,2024,0.0527956783119962,0.4049525393632291,189.7881346026047
043150,바텍,KRX,6.09,2026-03-27,2024,0.1400927581373157,0.0006481813644532,138.215760407169
041830,인바디,KRX,11.3,2026-03-27,2024,0.1796825086361486,0.2002545340615853,111.65070286582082
234080,JW생명과학,KRX,4.67,2026-03-27,2024,0.1611753671651062,0.0754988678224279,62.30089190803461
114090,GKL,KRX,22.25,2026-03-27,2024,0.0966839334390646,-0.0007654060195519,149.01189839585143
445090,에이직랜드,KRX,,2026-03-27,2024,-0.1804068774882644,0.2684088789507673,198.2435781536559
073640,테라사이언스,KRX,,2026-03-27,2024,-0.5485566956931395,-0.2514891074926834,116.16927022483074
004080,신흥,KRX,24.91,2026-03-27,2024,2.5144090173726568,0.0100989845485733,121.75178876092532
011150,CJ씨푸드,KRX,19.57,2026-03-27,2024,0.0224959720693763,0.3058222295392576,206.96171251014457
029530,신도리코,KRX,6.13,2026-03-27,2024,0.0591115761387494,-0.1529193493105685,107.45034157636545
018880,한온시스템,KRX,,2026-03-27,2024,0.0095549552909563,0.050106443533183,354.157339478922
079970,투비소프트,KRX,,2026-03-27,2024,-0.0703533311139091,-0.1228471883638134,164.8178420531346
099750,이지케어텍,KRX,53.68,2026-03-27,2024,0.0034747207642054,-0.0716609960332055,134.65536104353498
017180,명문제약,KRX,,2026-03-27,2024,0.010344875183786,0.0995219701009119,250.17570115230043
089530,에이티세미콘,KRX,,2026-03-27,2024,-0.6186244371217435,0.0592965141240075,183.83566107545195
015760,한국전력공사,KRX,8.07,2026-03-27,2024,0.0895589815108735,0.0587107985164407,596.6897746099742
002380,케이씨씨,KRX,12.43,2026-03-27,2024,0.0707516210404513,0.0588889534103754,160.12561400142516
004650,창해에탄올,KRX,5.89,2026-03-27,2024,0.1264520427049892,0.1806319102899994,139.26021499141132
003030,세아제강지주,KRX,18.08,2026-03-27,2024,0.0575799396355535,-0.060882892374896,108.99685486240998
036800,나이스정보통신,KRX,5.99,2026-03-27,2024,0.0408913000253218,0.093658826044712,290.9272702515609
052900,KX하이텍,KRX,6.46,2026-03-27,2024,0.0696018168541197,-0.1448958615877619,162.89746354462557
317400,자이에스앤디,KRX,1406.67,2026-03-27,2024,0.0015056927944963,-0.335403141331892,95.94733356020608
267260,HD현대일렉트릭,KRX,65.66,2026-03-27,2024,0.2013547378770262,0.2292251820521246,251.7745924426652
214450,파마리서치,KRX,35.06,2026-03-27,2024,0.3600266552658708,0.3413809709504523,150.27039142830426
271980,제일약품,KRX,,2026-03-27,2024,-0.0268646036681171,-0.0300824869272036,239.69872605968
043260,성호전자,KRX,313.61,2026-03-27,2024,0.0304430266124025,-0.0035321817735642,256.02712346663253
019770,서연탑메탈,KRX,4.82,2026-03-27,2024,0.0507624204211549,0.0537913645903346,162.44498399093453
036580,팜스코,KRX,,2026-03-27,2024,0.0342550948883798,-0.1509333545884239,706.8383718695594
115570,스타플렉스,KRX,5.03,2026-03-27,2024,-0.0019684034741349,0.1336650775931326,144.95337169206076
100130,동국S&C,KRX,,2026-03-27,2024,-0.0333819420335834,-0.0716717705019949,165.80345883347871
079980,휴비스,KRX,,2026-03-27,2024,-0.0407214774887373,0.0126643155565048,325.7153710248205
329180,HD현대중공업,KRX,71.2,2026-03-27,2024,0.0486815824768988,0.2108444631718384,239.92675622543936
451250,삐아,KRX,127.58,2026-03-27,2024,0.0960994555853056,0.5061277438704127,120.59133246011358
013580,계룡건설산업,KRX,4.75,2026-03-27,2024,0.0308318309430238,0.0646143435249309,220.5873084000652
046310,백금T&A,KRX,3.72,2026-03-27,2024,0.0835012169008062,-0.1068382875955915,133.80979299853783
148140,비디아이,KRX,,2026-03-27,2024,-1.8695140225531517,-0.2726810636776788,-336.13991751028726
005090,SGC에너지,KRX,14.74,2026-03-27,2024,0.0805147334663026,-0.2212457536454134,386.8680934048934
045660,에이텍,KRX,4.49,2026-03-27,2024,0.0316342246903207,11.480993777356892,163.8134736321373
089010,켐트로닉스,KRX,20.58,2026-03-27,2024,0.064878606395386,0.0607923303314097,273.02850839142366
211050,인카금융서비스,KRX,9.72,2026-03-27,2024,0.1036536375311208,0.4946574407274124,480.3947893734507
243070,휴온스,KRX,10.55,2026-03-27,2024,0.0672534721502088,0.0692465710063663,172.93044037702893
267980,매일유업,KRX,5.82,2026-03-27,2024,0.0388289891026571,0.0159600862040737,78.40944981574025
333620,엔시스,KRX,6.04,2026-03-27,2024,0.166158785170296,0.2278700811204662,153.80703792477016
398120,에스지헬스케어,KRX,,2026-03-27,2024,-0.0417955806240278,-0.4202516354690855,144.17534691542008
078160,메디포스트,KRX,,2026-03-27,2024,-0.6870438402901744,0.0293408122526272,164.00853383083717
297090,씨에스베어링,KRX,85.11,2026-03-27,2024,0.0200140458684763,0.3759741057101359,57.750692244842895
112610,씨에스윈드,KRX,17.53,2026-03-27,2024,0.0831503735111165,1.0211852179308747,300.7238430507715
038500,삼표시멘트,KRX,26.61,2026-03-27,2024,0.1314262718289875,-0.0399924038486104,196.3820561640613
086900,메디톡스,KRX,43.58,2026-03-27,2024,0.0890059826227811,0.0339239455044555,130.66751199835824
207940,삼성바이오로직스,KRX,105.51,2026-03-27,2024,0.2902922486948034,0.2308060417857339,58.98038832987375
191420,테고사이언스,KRX,31.1,2026-03-27,2024,-0.3299721040723617,-0.1303777631118678,105.68932198022075
302440,SK바이오사이언스,KRX,,2026-03-27,2024,-0.5174130429388675,-0.2759376823637887,140.60139806633103
012200,계양전기,KRX,,2026-03-27,2024,-0.041343214969514,-0.0327771714499536,347.205661240955
051490,나라엠앤디,KRX,13.45,2026-03-27,2024,0.0244374746313163,-0.1176829650565452,242.5868380002045
008250,이건산업,KRX,,2026-03-27,2024,0.0421783812042404,0.0494705599315393,216.9615651910518
016250,SGC E&C,KRX,,2026-03-27,2024,0.0087568313510269,-0.3531147262052546,409.7326567970329
109070,주성코퍼레이션,KRX,15.16,2026-03-27,2024,0.0546677418727378,1.874903294059335,136.3751384222587
012620,원일특강,KRX,6.26,2026-03-27,2024,0.0315791897809849,-0.0018070432604507,59.84616631087339
048550,SM C&C,KRX,,2026-03-27,2024,0.014420878458041,-0.1364414640016163,279.974764857045
156100,엘앤케이바이오,KRX,17.89,2026-03-27,2024,0.0852749070568068,0.2069035237909685,230.5137522226649
417970,모델솔루션,KRX,23.34,2026-03-27,2024,0.061549304222218,0.051223150075732,135.29909400758976
126700,하이비젼시스템,KRX,5.54,2026-03-27,2024,0.0993127118230487,-0.1041389031347344,126.2525837893097
054930,유신,KRX,2.89,2026-03-27,2024,0.0171183369722782,-0.0043311337741488,198.70174946065904
074610,이엔플러스,KRX,,2026-03-27,2024,-0.3838606007998629,0.2991127362237065,1343.8717832976206
104460,디와이피엔에프,KRX,8.41,2026-03-27,2024,0.087522190240293,0.9507680772057984,250.17188935900444
005300,롯데칠성음료,KRX,20.06,2026-03-27,2024,0.0459502261898901,0.2480316506354486,277.02283913756287
045060,오공,KRX,4.86,2026-03-27,2024,0.0530115729625593,0.0289213936124538,122.21394159679406
037440,희림,KRX,4.09,2026-03-27,2024,0.0634086926119393,0.0538321195358832,253.6216473380498
048410,현대바이오,KRX,,2026-03-27,2024,0.0525562426168712,0.5873235756310998,171.67214295806062
064850,에프앤가이드,KRX,58.52,2026-03-27,2024,0.241974222961195,0.0684442944875383,137.63092713194197
100590,머큐리,KRX,,2026-03-27,2024,-0.0066005432899422,-0.1257506914399722,128.30078361227766
076080,웰크론한텍,KRX,,2026-03-27,2024,0.0074346789978699,-0.2140302509365305,298.3667285079939
396470,워트,KRX,33.67,2026-03-27,2024,0.1337425532064221,0.1820591169060604,103.03770039824568
327260,RF머트리얼즈,KRX,,2026-03-27,2024,-0.0326528286542264,-0.0712767208065122,162.54395739786275
052270,우전,KRX,,2026-03-27,2024,0.0372941027773883,0.8029961355788728,225.5176278106923
042700,한미반도체,KRX,173.38,2026-03-27,2024,0.4569399702075971,2.515013925922922,131.426939814094
128660,피제이메탈,KRX,27.19,2026-03-27,2024,0.0360366716464666,0.1095978154200431,181.267789770328
007690,국도화학,KRX,35.71,2026-03-27,2024,0.0194011644428938,-0.0045748878755881,186.60900056160895
003220,대원제약,KRX,15.75,2026-03-27,2024,0.047178585238142,0.1351362201074979,205.00121088248875
128540,에코캡,KRX,2.39,2026-03-27,2024,0.1414664981522203,0.019333931657257,175.61753618714897
208350,지란지교시큐리티,KRX,,2026-03-27,2024,0.0403703292999032,-0.0328378167081357,133.70715271722128
218410,RFHIC,KRX,82.81,2026-03-27,2024,0.0133168699942359,0.0308971694087518,134.9167852604336
222800,심텍,KRX,,2026-03-27,2024,-0.0381422813847748,0.1819046297528323,321.81905488256643
318160,셀바이오휴먼텍,KRX,14.87,2026-03-27,2024,0.1420460636188078,0.0400536576020261,113.9903384288897
462520,조선내화,KRX,28.25,2026-03-27,2024,0.0399870180641996,0.7920529155872678,238.39146892723815
073240,금호타이어,KRX,5.53,2026-03-27,2024,0.129869506831552,0.1214342282216323,281.54004615442756
199480,뱅크웨어글로벌,KRX,,2026-03-27,2024,-0.2974833255360297,-0.3115046152957767,274.56215797406463
086710,선진뷰티사이언스,KRX,13.12,2026-03-27,2024,0.134050252871807,0.0929424617141977,186.04956629249924
463480,모티브링크,KRX,37.35,2026-03-27,2024,0.0278865126550597,-0.2554155318323369,223.31902380783924
000120,CJ대한통운,KRX,8.95,2026-03-27,2024,0.0437957850854706,0.0296457032901237,130.59106061143052
045100,한양이엔지,KRX,7.27,2026-03-27,2024,0.072656962713405,0.156042694168059,150.94390212390974
090360,로보스타,KRX,263.0,2026-03-27,2024,0.0016664300948084,-0.1318553072896048,122.40058230106035
166090,하나머티리얼즈,KRX,38.97,2026-03-27,2024,0.1725110008203394,0.0773599155057449,162.21415595770853
212710,아이에스티이,KRX,103.29,2026-03-27,2024,0.0155201816582152,0.5107273132279094,594.7452043326107
047040,대우건설,KRX,30.28,2026-03-27,2024,0.038379723633947,-0.0982324296189323,192.06709895457635
057050,현대홈쇼핑,KRX,5.9,2026-03-27,2024,0.0337691753984209,0.8665740311556859,134.92692095404686
079550,LIG넥스원,KRX,72.25,2026-03-27,2024,0.0701329613979655,0.4192066766035532,494.99678687508055
298040,효성중공업,KRX,111.92,2026-03-27,2024,0.0740512761744897,0.1382160739612536,202.5275817374996
